villID,mayoral,presidential,margin_pr
10007160017,75.14618681009878,72.74810157505209,37
10007160018,78.81428867341813,75.4153620101655,63
10007160019,74.997835725073,74.88983863780176,43
10007160020,73.35293593527331,70.78135055386753,40
10007160021,73.32266410923202,73.4451579239626,43
10007160022,78.65914473378253,73.687988606845,38
10007160023,72.66843645581282,71.57936708704581,23
10007160024,73.85406864150775,71.38982459098695,80
10007170001,67.14342558365651,73.37189582757776,64
10007170002,71.5464299230389,71.82095006581969,49
10007170003,71.07471682950762,75.41532107754354,79
10007170004,68.0289046531363,73.48089890420883,62
10007170005,74.45983445423919,73.32273842371185,51
10007170006,72.98181073870136,74.96235079439457,46
10007170007,67.63055246068375,74.34706129721735,44
10007170008,72.47313540481893,74.39256875693997,62
10007170009,69.94228551371073,70.84370368624657,37
10007170010,65.35075116567822,70.79678054053531,32
10007170011,71.03953360877361,71.55239763084413,69
10007170012,71.87418635576502,72.78349588431753,33
10007170013,72.37276644468847,71.97740787632135,41
10007170014,68.19484975385743,73.19270061757547,51
10007170015,71.12124275678764,73.1449580894051,37
10007170016,71.17945587021025,73.8336188030379,45
10007170017,71.91269608205464,73.47493385845577,61
10007170018,74.50437414642191,71.46007444933122,67
10007170019,70.14913909943994,73.11527526345796,71
10007170020,71.98365274095593,71.06954623296319,63
10007170021,62.50681154984587,70.50255055434586,62
10007170022,69.70082992111054,72.6014813405271,61
10007170023,69.85463709752457,72.1361111454758,25
10007170024,67.12045470502628,72.02322232817055,59
10007180001,71.92211524897729,71.00485076040671,55
10007180002,73.92790983037351,73.50175977027905,60
10007180003,78.73965191650079,73.43908503100201,50
10007180004,76.25627685074366,75.3638051007267,56
10007180005,75.75438817939657,75.43224530355072,41
10007180006,75.26084362120275,73.47244105309717,25
10007180007,75.506606221581407,73.5016620199856,35
10007180008,76.35203939613604,77.14197191386988,23
10007180009,75.36374838979988,70.33910235465568,57
10007180010,75.79273536351488,71.7645826733692,70
10007180011,76.49453045262773,72.59261127015738,83
10007180012,74.73021326886271,71.80354515113427,37
10007180013,72.86429099548454,70.24978881435166,75
10007180014,76.65588379271253,73.93052383125202,36
10007180015,75.32710511782832,70.51124943879434,50
10007180016,76.25917439311382,74.23294833230501,78
10007180017,77.9636351276485,71.63807633727019,61
10007190001,72.66657862850957,74.5570780807449,34
10007190002,66.17218493818791,72.45604964361978,34
10007190003,68.0724703100567,73.45501649995232,73
10007190004,69.58000812138991,73.52873561702879,57
10007190005,66.43393426002262,72.41606394320202,63
10007190006,72.7024135686294,75.4190281435987,26
10007190007,66.75704332383599,71.49598026024235,53
10007190008,64.64673630843265,71.02415841725158,36
10007190009,77.4794295640537,71.53546164993382,49
10007190010,68.2584649015444,73.08143038979368,41
10007190011,65.84433735196104,70.00989006333887,42
10007190012,72.25121376713605,71.54833650907561,63
10007190013,74.63177038743389,75.00876693804696,70
10007190014,72.63306347599634,66.8324724513174,35
10007190015,71.40776318312417,69.77346276208694,31
10007200001,71.57960699598507,71.49797110549993,38
10007200002,69.4428478842136,71.1769838215811,21
10007200003,69.77297659991626,70.42334104057117,37
10007200004,70.12391273077567,68.58360211965793,37
10007200005,71.21642247492893,65.5400845453619,17
10007200006,69.51767601271956,66.53980708466808,57
10007200007,72.91532785381642,65.20628399734535,69
10007200008,78.68640997306797,67.26104752702832,34
10007200009,70.10593823594301,67.13383757510701,15
10007200010,71.85475749994377,68.9481748544013,26
10007200011,68.94620978603905,70.0295114656546,23
10007200012,69.08436817995148,66.64868930979227,30
10007200013,68.80355403588467,61.1793161859945,23
10007200014,75.87971887581503,68.66188256434995,29
10007200015,77.56346570016916,65.99954998450565,24
10007200016,76.76303544650065,71.71490286819348,22
10007200017,74.70475592345846,67.68722442087,40
10007200018,69.0478109983752,69.60334309872555,64
10007200019,81.26007795155425,69.79144488507225,39
10007200020,69.66533398595483,68.58322509435838,18
10007200021,78.83167268063502,68.65222184331596,21
10007200022,75.15461171915099,65.50768094755678,14
10007200023,78.68527982419269,67.3263102748557,35
10007200024,80.57666108320998,71.40449259791924,43
10007200025,77.09310739185315,71.20416940588443,27
10007200026,79.18091372937505,72.1741820127834,58
10007200027,82.70927590244095,70.54872335283669,49
10007210001,68.23350877475404,67.33175466304738,34
10007210002,79.19721144003617,71.24373895870104,30
10007210003,71.65219012287243,72.66817077358746,32
10007210004,80.752007579717,73.76119279752774,40
10007210005,74.52355436160605,71.00643142345766,48
10007210006,75.38934185515976,73.30166684084176,59
10007210007,69.27336695881544,69.61969983575231,49
10007210008,76.62603102941583,68.95412264025944,62
10007210009,78.0218059162546,72.67366451428128,54
10007210010,73.60833528037384,71.27962399051378,61
10007210011,71.20535160057132,71.67671785363851,54
10007210012,73.58523840108933,69.78257494016478,55
10007210013,73.84105476365697,71.27250919681634,50
10007210014,80.44796250064365,74.80172000316756,26
10007210015,76.52055877889735,71.76667329766917,34
10007210016,72.39008924237565,69.31232047999657,47
10007210017,79.02326842519355,70.10572240562519,38
10007210018,77.25434576027284,69.5923034774152,25
10007210019,73.10704607046071,71.89461619906514,61
10007210020,74.19314642271398,73.62999696745095,42
10007220001,71.05733559825018,67.19873562144913,56
10007220002,71.60461679847069,70.25510852059719,44
10007220003,75.07782330846922,70.09655512852443,68
10007220004,70.02856065065113,67.0134570575931,18
10007220005,64.37851682967892,68.15657986817662,35
10007220006,71.46906994722634,68.30583620214124,52
10007220007,69.00821005056537,70.6314397854878,30
10007220008,71.63239765535947,68.96022677889854,43
10007220009,71.86614427729161,69.84264815539223,57
10007220010,70.50432390608454,71.26988732309962,70
10007220011,68.79929988114715,67.83425469608318,41
10007220012,67.1372308321825,71.30459103491766,90
10007220013,70.24545369582829,67.0481730622113,79
10007220014,62.333701021256324,67.27474370542616,77
10007220015,66.21981879161356,68.4452114173795,73
10007220016,68.21734401020444,66.29128126745934,89
10007220017,66.20397812435283,68.02126046883629,89
10007230001,58.938796738342674,61.867680234962855,56
10007230002,65.38830319111584,67.55223336534016,60
10007230003,68.50612283924292,66.80114000967353,44
10007230004,56.91761570769195,59.29512819798762,45
10007230005,67.71232904739679,66.32283230812484,23
10007230006,65.20461983091255,67.03549563820732,47
10007230007,65.36304916762062,66.49115433387797,47
10007230008,67.32682298886856,55.557850464124236,53
10007230009,64.256392104595193,62.54104307645731,37
10007230010,69.31290622098422,69.36046934518626,22
10007230011,67.92333653864283,65.50202590766476,62
10007230012,69.92633836033275,66.04313167116797,66
10007230013,69.62951732912404,64.61687831594773,49
10007230014,58.46064929175172,55.29031975274923,82
10007230015,67.33276246863204,64.95273944921752,92
10007230016,74.52891085211122,67.50034183684275,86
10007230017,67.87369619085855,63.08660175444261,78
10007230018,66.20984218108742,65.14118763543311,90
10007230019,67.74433965412153,61.792204674375505,89
10007230020,68.12826057943525,67.088808497323285,60
10007230021,66.33727307838677,66.13312349698208,35
10007230022,71.38332556392858,61.974588281241346,41
10007230023,65.72605171183383,65.13681334930615,49
10007230024,70.759931545943,67.2193647355574,23
10007230025,68.92689735034006,62.728266382030284,66
10007230026,68.2640292262833,68.82932285617906,53
10007240001,71.602383794966,62.97693837224951,73
10007240002,67.66558303459098,61.24185967418276,32
10007240003,71.3234181037571,65.68480208298216,20
10007240004,65.16696759938236,63.44380833172717,29
10007240005,73.85045614170814,66.91152524307562,17
10007240006,73.99452751350478,58.80140536499405,18
10007240007,72.47571662381279,60.02304611146481,46
10007240008,67.92786648518643,62.17896169490422,23
10007240009,72.23862085057891,59.48825793311252,56
10007240010,65.21189754052136,61.88083055981271,24
10007240011,72.18605422477593,60.26460920277078,68
10007240012,67.31590487917381,58.708257706550725,15
10007240013,74.41268839791081,62.057157678842536,16
10007240014,77.0212540358182,62.72398082364085,48
10007240015,66.8529818416397,56.00036869426582,31
10007250001,75.71769823922412,68.95633373431225,47
10007250002,75.82336321267034,70.80965011345465,33
10007250003,75.48325928401826,66.91665221929271,38
10007250004,74.43401055397452,67.08095020140149,35
10007250005,79.55722262922458,67.51987687493877,86
10007250006,77.92881898906332,71.76833761024956,82
10007250007,78.78280969471955,64.20031660430271,65
10007250008,76.7469920515084,68.80055982676174,79
10007250009,81.38423002887637,73.31816060322024,80
10007250010,80.33867853024661,65.57535878995705,63
10007250011,77.39884679347762,67.47802313157922,69
10007250012,78.57024598263646,64.96015786685072,84
10007250013,76.17302829786311,64.74607704463715,84
10007250014,73.62045771230316,65.31417035073677,87
10007260001,66.16421182609777,68.43255100533312,76
10007260002,72.314214517341,71.97882087838386,81
10007260003,72.74277139262472,64.33770644199562,44
10007260004,77.6236674219166,68.06308666368295,97
10007260005,70.82459228129227,70.84451604594634,72
10007260006,72.63774439895555,69.66800325609806,59
10007260007,74.98337152412464,68.12914779730934,77
10007260008,74.01781010381778,75.10716025522838,83
10007260009,69.35829967040883,66.48491884484557,71
10007260010,69.24221681347333,65.55182608135266,70
10007260011,72.66818133598997,74.61383785518576,53
10007260012,70.72056494890279,69.07599937957389,65
10007260013,72.60310216547842,69.0985957105901,70
10007260014,72.50271026451504,73.15586220407617,57
10007260015,68.66413406271487,66.33409575456258,81
10007260016,73.13406335424368,69.10805958696108,67
10007260017,72.99624962815406,73.77416027755827,66
10007260018,69.56868141614169,71.42587042889521,14
10007260019,72.63651348816167,72.21537332381959,97
10008010001,70.35857872453974,73.22490350192628,43
10008010002,72.35411744838639,75.64313760763778,30
10008010003,73.36421502135912,76.19074879768978,20
10008010004,74.62405082326926,79.63494289625739,51
10008010005,70.14239823453775,75.66642428692276,38
10008010006,73.69283105231726,79.06462083904259,62
10008010007,71.77029757352703,74.09770121325532,28
10008010008,71.18269201391918,73.96308080111751,36
10008010009,69.62756098230366,72.78131847225325,23
10008010010,69.05110740625146,70.89639022641026,23
10008010011,72.26018474008508,72.13380541314163,35
10008010012,66.96706073406847,71.06350913215677,25
10008010013,75.7332455522294,71.3841797589968,55
10008010014,79.2409572668284,72.59269379192976,38
10008010015,67.87344792848712,72.93367207749529,18
10008010016,72.78978754447573,76.43969709820698,24
10008010017,72.82763778803414,70.9227582351989,58
10008010018,69.47808981929012,71.41707360890791,31
10008010019,76.26390096836032,69.9685323269691,27
10008010020,76.46072123608812,69.94257947988905,34
10008010021,76.1722907972004,68.36711780525866,78
10008010022,72.98381892141664,69.22644929278506,62
10008010023,66.35546094202846,69.92866347934137,25
10008010024,66.66819596879975,69.17120718106506,37
10008010025,70.33926934017305,71.70166437490582,36
10008010026,72.22470565110919,72.2953265607942,37
10008010027,69.06976814638782,78.61434633045423,7
10008010028,73.68985731496566,75.62930506257234,19
10008010029,70.20975212699283,75.35765027189339,15
10008010030,78.79715738543597,74.71442561990068,35
10008010031,67.66997918346401,75.21382304365014,1
10008010032,64.0025905721578,73.69517071581555,1
10008010033,70.32209659815875,78.4623490066157,1
10008010034,71.05591528432694,77.04592813689419,6
10008020001,67.51663822375437,69.55588586033404,25
10008020002,70.82124027506828,73.89119087386409,34
10008020003,65.34076177853309,69.07548619399839,25
10008020004,63.39969960365513,67.71666213572374,20
10008020005,68.78174816207023,70.0346985445968,24
10008020006,72.85638818549756,75.45186452646924,32
10008020007,65.87960422495519,67.47472525466614,21
10008020008,64.61693389949042,68.7122362174137,19
10008020009,73.76331559823726,72.10918683194501,68
10008020010,64.86246007393754,66.2613711982262,21
10008020011,65.95355531401782,64.87708258961368,26
10008020012,68.80799144278144,61.86668189491494,26
10008020013,69.71446549425575,67.60824465017491,33
10008020014,73.94300428015147,69.20250051834418,15
10008020015,69.1343914138663,67.21353212113169,19
10008020016,74.19833004972324,64.83627700756969,20
10008020017,68.68401717189573,65.39056007876204,22
10008020018,68.42715474152983,70.0121361299296,16
10008020019,68.2151627426174,65.85010327716063,19
10008020020,70.508516448937,67.88523143678246,21
10008020021,72.09802848294771,68.88621076722877,25
10008020022,73.80334796403731,74.83539216175217,5
10008020023,67.31340336505731,66.97493126394663,31
10008020024,70.44391168755433,70.61809074792734,16
10008020025,68.07617002089879,68.8218569394344,59
10008020026,71.3380938657749,69.42835541215244,51
10008020027,69.33427038943574,69.431449264101,42
10008020028,62.502124377719994,65.03677133311581,25
10008020029,72.08441606985016,69.27248579113268,41
10008020030,67.56583609426663,71.30244481624385,19
10008020031,69.32444873906198,69.55183083894218,27
10008020032,65.07251369119702,69.0152054384995,23
10008020033,67.2652501979215,70.99730011411899,17
10008030001,68.43356073794543,74.5204205121539,25
10008030002,66.56723022778392,74.8026436010999,27
10008030003,72.27121217661102,76.22847813223468,41
10008030004,68.47626200956589,72.25733008945527,28
10008030005,67.41986335658896,74.33345928659176,17
10008030006,67.49172358169444,70.51722818431247,37
10008030007,66.8009744026899,71.32601512017052,37
10008030008,74.27323256383764,74.20459377194213,45
10008030009,67.86769027503047,71.2281537152983,34
10008030010,74.7577538324745,74.8604835148971,23
10008030011,68.99623651333717,70.67687562782831,39
10008030012,74.18892469635144,75.43280317620449,21
10008030013,71.17822960970243,71.8904813923464,28
10008030014,70.42720885597507,72.17884146992003,58
10008030015,73.22205169636256,72.75655556778743,38
10008030016,78.78384631764523,74.07964167220769,52
10008030017,71.5491554318524,71.31423620521659,57
10008030018,73.62245550653094,73.7400777755575,66
10008030019,71.36274578067881,72.62942284139741,43
10008030020,68.89429026289463,69.6841224537859,25
10008030021,78.1821562862723,74.20860779845526,30
10008030022,72.43021542868394,65.93748294427392,33
10008030023,80.2356005028848,70.3333175233608,24
10008030024,69.80164927924118,74.89380441485466,30
10008030025,70.44139290355743,75.43909100565392,37
10008030026,67.7467332278871,73.59072062189183,25
10008030027,69.85216812665945,76.02095227379556,23
10008040001,71.35651611066658,74.59632775064009,29
10008040002,71.00421635952621,72.43044149594871,21
10008040003,67.21710666508699,69.10998840394537,34
10008040004,68.04623933733289,70.8584253250859,30
10008040005,71.02667357423744,69.75255733034926,44
10008040006,73.01012304394385,70.54126254906717,28
10008040007,70.04530107231487,69.25207034362798,38
10008040008,72.90545882181202,69.54291128661109,85
10008040009,68.46112509431744,69.42447473766916,33
10008040010,77.74358631172156,72.94864953956962,36
10008040011,71.23144113574854,69.14319573475088,50
10008040012,71.61229613498966,68.09740151454488,39
10008040013,72.7142353567325,67.56779121604514,43
10008040014,68.44763304164644,69.92181600318753,30
10008040015,72.06710237013185,67.570984096139,43
10008040016,77.63157908633288,72.316169364457,49
10008040017,73.05535808320168,68.20836500086864,54
10008040018,74.81825908047558,69.57816465020059,27
10008040019,76.57349356342816,63.904490340048454,22
10008040020,77.39211827409743,64.34881207839695,33
10008040021,82.9860701023291,70.13350429472285,15
10008040022,68.61307070494989,60.960967445592985,39
10008040023,72.7882459605639,65.9280296744304,35
10008040024,75.15506870112564,67.3571654444805,36
10008040025,70.67432917669564,64.75669183637375,41
10008040026,74.680125934201385,68.84953634652985,46
10008040027,70.27610605107242,68.86534591532629,37
10008040028,67.37299102794601,67.97057917680101,26
10008050001,72.76166368013126,72.72139223625271,15
10008050002,71.0542267379971,68.68949756568664,26
10008050003,70.70250110328939,71.55722580966591,39
10008050004,67.4962835075825,69.50632792866179,26
10008050005,69.94499132600018,65.87576203604533,43
10008050006,72.02528897999122,70.42022977252877,32
10008050007,75.32898735182881,72.84974653993699,20
10008050008,71.37086184646066,70.22790482265293,22
10008050009,73.41076304356598,70.04754540429494,25
10008050010,69.06495375714306,64.5673969810059,16
10008050011,71.11616993126233,65.86152220621338,18
10008060001,76.77149561516167,72.68601295648755,33
10008060002,73.67744151456932,70.88836722522686,36
10008060003,74.20068826102647,70.09981641999188,33
10008060004,72.87186392465385,67.98934293364434,43
10008060005,79.69713489442603,71.0639139980985,42
10008060006,77.40756605115396,72.64663780858692,46
10008060007,74.35737168712886,71.62883279416961,50
10008060008,79.15321585255461,71.38383038684927,49
10008060009,79.19407432406045,70.21249583030513,65
10008060010,77.56944269741062,70.94387517376819,60
10008060011,80.01577473425972,72.59791368562512,79
10008060012,80.78775921771218,70.37736945512499,51
10008060013,77.86164111036757,70.49939396022185,74
10008060014,77.83729103568926,72.76740578120334,76
10008060015,75.23637564785757,72.34639163990474,65
10008060016,78.1115600410089,71.87267245522875,50
10008060017,75.91335963931087,70.34215272140285,41
10008060018,76.42839802025212,72.08663986420501,63
10008060019,81.79429360684986,72.81462123916498,59
10008060020,79.91028239361405,72.59456976079997,20
10008060021,76.5195209453366,72.04037647808585,41
10008060022,76.00329654437441,71.105108707282,48
10008060023,73.68969138488652,67.72678816232771,14
10008070001,72.71800647037406,69.47813728332746,25
10008070002,68.96607423756375,65.70782684810584,21
10008070003,76.17347011294927,72.48817962065654,16
10008070004,75.54323834359428,71.73815386666969,14
10008070005,72.97756710025413,68.49079727366282,24
10008070006,75.20473759048704,67.08373535873504,12
10008070007,73.24400618021392,69.98758845254093,10
10008070008,74.1258022597087,72.20822818828631,9
10008070009,75.05902597924197,69.02284392180216,39
10008070010,76.5634373304231,70.3331650112953,31
10008070011,71.44938601352897,62.71268219393415,48
10008070012,79.36200013857953,68.06224976874319,58
10008070013,68.66838097927733,64.5593715219851,50
10008080001,78.7429836321189,69.140061278346,59
10008080002,74.77238411477092,66.174284921886,32
10008080003,73.06380569588055,67.12103736447808,31
10008080004,75.99942386662792,63.74730916099971,32
10008080005,77.85063233864686,66.83903880530242,28
10008080006,78.24036854047941,69.11113199149342,19
10008080007,81.70579613959406,67.60681809499637,42
10008080008,75.01549292165272,67.08752643860345,13
10008080009,76.64760124834726,68.8190871010357,63
10008080010,76.79845806618181,68.59263976762021,21
10008080011,78.86325989394476,72.3229701234788,44
10008080012,80.94206772215642,65.03229389964694,26
10008080013,78.25114807393288,68.72107937326416,55
10008080014,79.52530184526374,71.28808578982907,35
10008080015,79.67189714137068,68.11848481988022,31
10008080016,76.20744997853981,64.31776731770555,23
10008080017,85.17947801755219,69.93375182993432,33
10008080018,79.86022978428042,69.12054059869561,32
10008090001,67.87433272273051,63.66664376454294,33
10008090002,67.51298505135244,65.37856776530515,29
10008090003,69.557034212425,64.26481890229913,33
10008090004,71.59293136774757,66.07752158765352,38
10008090005,70.58610264031888,65.66437887560869,59
10008090006,70.1014160090576,62.486012288203746,52
10008090007,73.90838968573986,68.80437479780947,36
10008090008,70.45760925382197,66.63225610452129,48
10008090009,75.46169861808312,65.84957197944189,27
10008090010,72.43195896332428,69.98571860284507,12
10008090011,72.34604633832902,61.54564664313352,27
10008090012,68.19290065162465,61.6502423188618,19
10008090013,71.58634420062933,68.06398921149422,28
10008100001,71.27990434307833,67.96823352303645,26
10008100002,69.92190079174516,66.4589985040313,18
10008100003,70.49853284735704,67.37732898992441,45
10008100004,65.546223315747,64.67617918014379,24
10008100005,67.93176245696435,65.66894886817131,19
10008100006,74.02059898854468,65.30976094251452,20
10008100007,72.11056000716079,69.19557936471529,16
10008100008,69.75564192631218,67.16022105213527,23
10008100009,74.38967466613019,68.26519658527862,21
10008100010,72.92626901615418,67.05066989118022,25
10008100011,70.00566404673116,63.60139096277882,16
10008100012,70.38836506084552,65.51601610945026,28
10008100013,69.38202226022085,63.89027316749349,12
10008110001,72.58395061008945,64.99678640703654,17
10008110002,76.64945737167392,73.67268260791695,26
10008110003,71.19319146045967,64.68364326470586,25
10008110004,72.65587235122746,69.94101252458279,16
10008110005,73.1660359277387,69.51433848566238,17
10008110006,71.46365773156184,66.34280789721278,16
10008110007,73.1459145745085,72.3455404355011,19
10008110008,76.76813256078344,67.550977626748,26
10008110009,68.96382740338191,61.891139539948796,21
10008110010,75.13215653940408,67.69219607965778,17
10008110011,77.49697330914718,61.044671299424955,8
10008110012,66.88709531074323,64.76064899841897,24
10008110013,84.99292800750631,66.30482554303607,13
10008110014,73.0636374125642,65.08893897653347,16
10008110015,75.6486889994753,64.64078490104934,35
10008110016,76.35955758751875,66.55544881371671,42
10008110017,72.10819550642233,67.72833544117573,72
10008110018,67.70618376331973,60.67755042246194,51
10008110019,73.57902040581305,71.46232690377612,21
10008120001,68.42591138100227,61.784090655041595,3
10008120002,80.03825231619632,68.44999765544053,1
10008120003,77.1877592631937,63.651368393822175,0
10008120004,67.92703298893244,66.08430031055883,12
10008120005,77.56250893410666,66.13737531406514,18
10008120006,81.67892414817968,66.60650141947339,22
10008120007,75.432299419583,65.81399741010499,2
10008120008,76.98469586015823,64.67321139206214,9
10008120009,78.74160335125671,64.94041773425052,31
10008120010,78.36977948763165,61.611092096940986,12
10008120011,77.3703330576373,64.99219267190152,6
10008120012,76.68362071979321,63.136846099833605,2
10008120013,80.936330435309,65.5420033435404,3
10008120014,71.90481790258886,64.34211712984047,23
10008130001,72.67076782865999,61.98443319671352,1
10008130002,75.31546554960644,65.67663805935297,0
10008130003,78.4158396605059,70.35370762860411,1
10008130004,83.25974510744948,76.71124395883993,0
10008130005,74.56612190541924,59.303144121785685,2
10008130006,71.17354752489861,57.77932821018895,1
10008130007,74.73466231388848,60.598222680705824,1
10008130008,78.25538080540862,64.28283443945018,1
10008130009,70.9257075141981,67.79814856209184,4
10008130010,75.9890119369623,70.11036015017051,7
10008130011,83.4663232655857,67.9547489513739,3
10008130012,77.49929007581915,66.57245698775252,3
10008130013,81.25946219823362,62.05283843767928,2
10008130014,73.63671681058857,56.53152288279432,2
10008130015,65.23787874183067,47.498893160133726,7
10008130016,83.5812218334309,54.684754195589136,2
10009010001,68.17585791541907,75.29975104622777,46
10009010002,69.34000974378165,76.2450650387873,50
10009010003,69.49338497025533,76.41898431159356,55
10009010004,68.40692940170796,73.97757361803626,41
10009010005,69.3732581656982,73.76699155777861,44
10009010006,71.94426036255207,78.1662934548128,61
10009010007,62.755267852648046,71.20889432801808,55
10009010008,63.90743253519969,72.7804277870377,24
10009010009,65.72050729242426,72.74259272551386,46
10009010010,66.83714992909049,74.408979255541,32
10009010011,69.59504486448213,75.35975506056334,53
10009010012,64.93461266826895,72.62144397918235,26
10009010013,66.40577020892725,73.03682741355442,31
10009010014,67.81892558958864,70.41622615413577,59
10009010015,75.7215495991503,74.50109145498001,27
10009010016,65.81178040642115,68.70775716750263,52
10009010017,71.8616160846971,72.47009049248781,82
10009010018,68.17295845206361,74.26609325341956,22
10009010019,70.31619167405121,73.08888522712051,52
10009010020,68.59089283902354,73.33645915564152,39
10009010021,70.83848360152116,73.70860235494865,65
10009010022,68.69402133883224,74.15438677915267,51
10009010023,66.50206665379488,71.78093888978485,38
10009010024,73.95766075083827,73.34925506721416,57
10009010025,73.48901190676567,73.31438845459871,59
10009010026,65.1783153067141,71.07674686870446,61
10009010027,67.27704866653816,68.7824383342955,80
10009010028,68.33707406936783,70.59308806956604,58
10009010029,66.22485097244494,70.86644735701903,54
10009010030,68.68466465018838,71.39547815551107,65
10009010031,72.06355517466591,71.80330931806503,84
10009010032,66.18264004956664,74.62456292974639,25
10009010033,62.965031055130005,69.3663950728069,35
10009010034,64.220561438281,73.69215100550478,25
10009010035,69.22811378072356,73.2269577627677,36
10009010036,65.43331478684806,73.4619323534218,30
10009010037,64.29804171846911,72.51774655642848,42
10009010038,67.52012931707716,75.92850418634636,37
10009010039,67.23904202440127,76.9508344609833,30
10009020001,68.3472357901853,74.39968624963831,56
10009020002,65.15662035707848,72.31858493966219,39
10009020003,64.68709608654335,72.28101423672749,55
10009020004,70.39610547415813,74.1029667963412,39
10009020005,70.52345477852683,74.63314855939487,56
10009020006,66.4025588167061,70.59856598318103,68
10009020007,70.28552569867298,71.1407355293388,75
10009020008,76.38407609989524,74.62596314568651,73
10009020009,71.96154035027452,68.77964940269834,63
10009020010,66.64707712885809,68.71825277654966,75
10009020011,77.28920534422711,73.07159186679692,77
10009020012,69.00480128264255,71.30770327051616,66
10009020013,71.87033944338049,72.29096181098225,65
10009020014,68.70865854128581,73.18267163805199,76
10009020015,68.21853971483469,72.0118123284246,74
10009020016,66.08957506795457,71.74769140029296,57
10009020017,71.08708519673795,71.13891389854885,70
10009020018,72.35298096221055,70.91511103670366,41
10009020019,68.15006574419219,70.94694269165805,46
10009020020,71.63466997839079,71.01306914717173,78
10009020021,69.41049919444981,73.0611624676099,94
10009020022,72.90303313508063,73.30711495917213,80
10009020023,69.78021978021978,75.53191489361703,39
10009020024,70.02364066193853,74.97661365762394,48
10009030001,69.52706486358093,73.17528676401938,35
10009030002,63.20581921565693,68.05119619963739,40
10009030003,67.97501790630652,73.80255745567524,30
10009030004,68.51632891635056,74.00079805609687,30
10009030005,66.37808698610124,70.61145209867433,29
10009030006,67.21692355300398,71.67826319144073,32
10009030007,71.02508904775972,73.86563414755267,23
10009030008,66.89100089066056,73.0215235861791,32
10009030009,68.29150029638929,71.13026158270634,42
10009030010,66.32924239424077,71.24913831210702,46
10009030011,70.14116725432359,70.75843040934946,53
10009030012,73.80277007706931,71.22599176517248,46
10009030013,72.60513187923173,69.20933054426325,52
10009030014,76.3306741982782,71.54542397196121,64
10009030015,65.68887441039922,64.26241392750063,79
10009030016,70.81317882769123,67.20855912033879,60
10009030017,70.20574382927688,66.91900134825678,92
10009030018,73.96824923353361,72.85491292308568,77
10009030019,76.69964333051651,73.10601033741784,68
10009030020,72.64725338340307,71.31900568651047,64
10009030021,71.25794954399761,69.40299996676949,55
10009030022,69.54513219415284,69.93288148333997,78
10009030023,70.99206951835447,69.02567033114488,57
10009030024,73.17620311355851,71.6584866144136,76
10009030025,73.86741941586791,70.83306993115528,57
10009030026,76.85830703072723,72.61069431837942,44
10009030027,63.623979506023886,62.3915155187175,28
10009030028,67.07932735059751,72.4608996156041,25
10009030029,69.3360462436624,67.64445313213679,58
10009040001,72.52684667162988,70.52424048131857,91
10009040002,66.79946287894423,70.8949713131324,79
10009040003,68.56973522016202,72.8891063063103,54
10009040004,68.54165983887198,71.33987991561123,56
10009040005,70.72197318926729,73.36153873364154,68
10009040006,67.46497745334796,70.71822965132466,68
10009040007,68.59550545242371,72.96968135442457,64
10009040008,66.88089746928046,71.68922710745953,64
10009040009,66.2703519030246,70.66090951071534,71
10009040010,66.15278121961913,70.49775350149393,75
10009040011,70.61904849318672,72.7978601276599,97
10009040012,68.9204027196181,70.65622001633642,95
10009040013,70.05263119288982,69.4299461405026,77
10009040014,72.40974022331451,70.37176345442869,82
10009040015,71.33293346149712,67.34768579171052,96
10009040016,72.31952966685307,72.89240748815774,94
10009040017,75.52575406042789,69.64877156187491,85
10009040018,69.3774026276663,72.88438123422642,97
10009040019,68.09639044190915,71.30737958561659,99
10009040020,71.75402975438095,71.31698102978807,50
10009040021,72.0887903596121,70.93401510265237,92
10009040022,75.36658559144529,74.21359950971127,91
10009040023,70.47581312328678,68.18163955354322,21
10009040024,71.32553531456352,70.70432935137005,94
10009040025,70.72294361138353,67.0695890846351,87
10009040026,70.98633779395674,69.9590242413064,95
10009040027,69.25542477697843,70.47667076182339,93
10009050001,75.47697838685626,73.680363255325,48
10009050002,75.59910575686396,72.72605785327441,44
10009050003,73.81988938768495,73.21571927420226,48
10009050004,76.52079681569369,74.98885965402444,37
10009050005,76.51786461104075,69.35951748933547,65
10009050006,72.753364041847007,69.40887929630114,61
10009050007,72.27829482037177,63.898696567766734,66
10009050008,69.20699544381878,65.36299817839011,65
10009050009,82.4680778773701,69.99146592104746,66
10009050010,73.203924192588,68.53986756866426,58
10009050011,74.01656060253428,70.94510687020582,86
10009050012,74.1869739223345,71.27561475509752,71
10009050013,72.5769834096754,69.64559399392418,83
10009050014,71.1329804950896,68.22808931962783,72
10009050015,71.54617001318562,66.07444432892241,62
10009050016,77.29933424372831,65.56271633378617,74
10009050017,71.64879560787618,67.21155856732382,80
10009060001,76.67194214335112,73.81382858023552,90
10009060002,81.75070961559665,75.81115968028558,88
10009060003,76.98383045622309,73.62360732531388,77
10009060004,77.31722151691582,75.80797151285682,88
10009060005,73.61371432588798,68.86438988527989,80
10009060006,73.62983980468947,72.29910352046862,73
10009060007,73.18481848184818,75.45446353139015,87
10009060008,70.10772673414573,70.44500318341977,71
