villID,mayoral,presidential,univ_pr
10008130006,70.41521259169575,57.77932821018895,2
10008130007,73.40092585517435,60.598222680705824,1
10008130008,74.8762592190121,64.28283443945018,4
10008130009,70.32932109100095,67.79814856209184,23
10008130010,73.86477320654606,70.11036015017051,8
10008130011,81.35333105222472,67.9547489513739,3
10008130012,73.44533691282916,66.57245698775252,5
10008130013,79.71456397280349,62.05283843767928,0
10008130014,64.57878655608904,56.53152288279432,2
10008130015,60.27917836119321,47.498893160133726,0
10008130016,83.36079077429983,54.684754195589136,7
10009010001,68.17585791541907,75.29975104622777,80
10009010002,69.34000974378165,76.2450650387873,81
10009010003,69.49338497025533,76.41898431159356,84
10009010004,68.40692940170796,73.97757361803626,79
10009010005,69.3732581656982,73.76699155777861,72
10009010006,71.94426036255207,78.1662934548128,79
10009010007,62.755267852648046,71.20889432801808,80
10009010008,63.90743253519969,72.7804277870377,84
10009010009,65.72050729242426,72.74259272551386,61
10009010010,66.83714992909049,74.408979255541,71
10009010011,69.59504486448213,75.35975506056334,90
10009010012,64.93461266826895,72.62144397918235,84
10009010013,66.40577020892725,73.03682741355442,56
10009010014,67.81892558958864,70.41622615413577,39
10009010015,75.7215495991503,74.50109145498001,74
10009010016,65.81178040642115,68.70775716750263,29
10009010017,71.8616160846971,72.47009049248781,38
10009010018,68.17295845206361,74.26609325341956,75
10009010019,70.31619167405121,73.08888522712051,74
10009010020,68.59089283902354,73.33645915564152,57
10009010021,70.83848360152116,73.70860235494865,34
10009010022,68.69402133883224,74.15438677915267,75
10009010023,66.50206665379488,71.78093888978485,71
10009010024,73.95766075083827,73.34925506721416,27
10009010025,73.48901190676567,73.31438845459871,26
10009010026,65.1783153067141,71.07674686870446,47
10009010027,67.27704866653816,68.7824383342955,24
10009010028,68.33707406936783,70.59308806956604,37
10009010029,66.22485097244494,70.86644735701903,51
10009010030,68.68466465018838,71.39547815551107,40
10009010031,72.06355517466591,71.80330931806503,23
10009010032,66.18264004956664,74.62456292974639,89
10009010033,62.965031055130005,69.3663950728069,80
10009010034,64.220561438281,73.69215100550478,86
10009010035,69.22811378072356,73.2269577627677,74
10009010036,65.43331478684806,73.4619323534218,79
10009010037,64.29804171846911,72.51774655642848,70
10009010038,67.52012931707716,75.92850418634636,78
10009010039,67.23904202440127,76.9508344609833,92
10009020001,68.3472357901853,74.39968624963831,67
10009020002,65.15662035707848,72.31858493966219,82
10009020003,64.68709608654335,72.28101423672749,70
10009020004,70.39610547415813,74.1029667963412,71
10009020005,70.52345477852683,74.63314855939487,74
10009020006,66.4025588167061,70.59856598318103,53
10009020007,70.28552569867298,71.1407355293388,35
10009020008,76.38407609989524,74.62596314568651,34
10009020009,71.96154035027452,68.77964940269834,32
10009020010,66.64707712885809,68.71825277654966,11
10009020011,77.28920534422711,73.07159186679692,20
10009020012,69.00480128264255,71.30770327051616,43
10009020013,71.87033944338049,72.29096181098225,33
10009020014,68.70865854128581,73.18267163805199,46
10009020015,68.21853971483469,72.0118123284246,42
10009020016,66.08957506795457,71.74769140029296,61
10009020017,71.08708519673795,71.13891389854885,31
10009020018,72.35298096221055,70.91511103670366,39
10009020019,68.15006574419219,70.94694269165805,27
10009020020,71.63466997839079,71.01306914717173,29
10009020021,69.41049919444981,73.0611624676099,38
10009020022,72.90303313508063,73.30711495917213,35
10009020023,69.78021978021978,75.53191489361703,88
10009020024,70.02364066193853,74.97661365762394,79
10009030001,69.52706486358093,73.17528676401938,75
10009030002,63.20581921565693,68.05119619963739,73
10009030003,67.97501790630652,73.80255745567524,79
10009030004,68.51632891635056,74.00079805609687,78
10009030005,66.37808698610124,70.61145209867433,61
10009030006,67.21692355300398,71.67826319144073,82
10009030007,71.02508904775972,73.86563414755267,82
10009030008,66.89100089066056,73.0215235861791,79
10009030009,68.29150029638929,71.13026158270634,70
10009030010,66.32924239424077,71.24913831210702,73
10009030011,70.14116725432359,70.75843040934946,52
10009030012,73.80277007706931,71.22599176517248,32
10009030013,72.60513187923173,69.20933054426325,19
10009030014,76.3306741982782,71.54542397196121,18
10009030015,65.68887441039922,64.26241392750063,27
10009030016,70.81317882769123,67.20855912033879,27
10009030017,70.20574382927688,66.91900134825678,11
10009030018,73.96824923353361,72.85491292308568,43
10009030019,76.69964333051651,73.10601033741784,34
10009030020,72.64725338340307,71.31900568651047,43
10009030021,71.25794954399761,69.40299996676949,34
10009030022,69.54513219415284,69.93288148333997,33
10009030023,70.99206951835447,69.02567033114488,23
10009030024,73.17620311355851,71.6584866144136,28
10009030025,73.86741941586791,70.83306993115528,34
10009030026,76.85830703072723,72.61069431837942,29
10009030027,63.623979506023886,62.3915155187175,42
10009030028,67.07932735059751,72.4608996156041,82
10009030029,69.3360462436624,67.64445313213679,28
10009040001,72.52684667162988,70.52424048131857,29
10009040002,66.79946287894423,70.8949713131324,42
10009040003,68.56973522016202,72.8891063063103,68
10009040004,68.54165983887198,71.33987991561123,64
10009040005,70.72197318926729,73.36153873364154,58
10009040006,67.46497745334796,70.71822965132466,55
10009040007,68.59550545242371,72.96968135442457,64
10009040008,66.88089746928046,71.68922710745953,60
10009040009,66.2703519030246,70.66090951071534,60
10009040010,66.15278121961913,70.49775350149393,52
10009040011,70.61904849318672,72.7978601276599,32
10009040012,68.9204027196181,70.65622001633642,22
10009040013,70.05263119288982,69.4299461405026,40
10009040014,72.40974022331451,70.37176345442869,37
10009040015,71.33293346149712,67.34768579171052,20
10009040016,72.31952966685307,72.89240748815774,22
10009040017,75.52575406042789,69.64877156187491,19
10009040018,69.3774026276663,72.88438123422642,29
10009040019,68.09639044190915,71.30737958561659,14
10009040020,71.75402975438095,71.31698102978807,32
10009040021,72.0887903596121,70.93401510265237,22
10009040022,75.36658559144529,74.21359950971127,22
10009040023,70.47581312328678,68.18163955354322,19
10009040024,71.32553531456352,70.70432935137005,18
10009040025,70.72294361138353,67.0695890846351,10
10009040026,70.98633779395674,69.9590242413064,18
10009040027,69.25542477697843,70.47667076182339,19
10009050001,75.47697838685626,73.680363255325,64
10009050002,75.59910575686396,72.72605785327441,56
10009050003,73.81988938768495,73.21571927420226,63
10009050004,76.52079681569369,74.98885965402444,59
10009050005,76.51786461104075,69.35951748933547,12
10009050006,72.753364041847007,69.40887929630114,30
10009050007,72.27829482037177,63.898696567766734,12
10009050008,69.20699544381878,65.36299817839011,21
10009050009,82.4680778773701,69.99146592104746,17
10009050010,73.203924192588,68.53986756866426,43
10009050011,74.01656060253428,70.94510687020582,24
10009050012,74.1869739223345,71.27561475509752,28
10009050013,72.5769834096754,69.64559399392418,24
10009050014,71.1329804950896,68.22808931962783,30
10009050015,71.54617001318562,66.07444432892241,19
10009050016,77.29933424372831,65.56271633378617,13
10009050017,71.64879560787618,67.21155856732382,12
10009060001,76.67194214335112,73.81382858023552,39
10009060002,81.75070961559665,75.81115968028558,35
10009060003,76.98383045622309,73.62360732531388,38
10009060004,77.31722151691582,75.80797151285682,43
10009060005,73.61371432588798,68.86438988527989,69
10009060006,73.62983980468947,72.29910352046862,40
10009060007,73.18481848184818,75.45446353139015,61
10009060008,70.10772673414573,70.44500318341977,54
10009060009,74.06221741221741,74.36981703764788,59
10009060010,73.22346847718573,72.8744820550943,40
10009060011,72.44755944296057,72.35483031822112,44
10009060012,70.81757681655726,70.73633865885166,50
10009060013,71.31083819910245,73.70833814893571,61
10009060014,71.81511976498173,72.65238681708244,72
10009060015,74.60572241396002,72.6887500391995,55
10009060016,68.48712910314413,70.72100963772722,71
10009060017,77.47720623753055,70.07362856984778,28
10009060018,72.31866475838886,64.3874007946189,15
10009060019,69.91720681393863,64.91370404150308,10
10009060020,70.05466251565998,64.6868522678142,8
10009060021,74.19714139678524,67.97164784497602,15
10009060022,63.10215149040214,59.5664845867032,7
10009060023,70.71999061869941,61.868620267301495,5
10009060024,75.29783854891862,66.50238710542925,21
10009060025,69.26761508963372,69.28568465365821,43
10009060026,73.88891315238877,70.61668821600944,11
10009060027,74.57029182034628,69.0447670448015,8
10009060028,73.38002585381068,67.05461244098232,14
10009070001,64.35721054822736,69.22250416416716,26
10009070002,64.7354357528776,72.01090471976511,43
10009070003,69.60123450180127,71.40748549596293,32
10009070004,67.68622230750165,69.62901423031958,21
10009070005,67.40752909978043,69.59742457954918,37
10009070006,68.67410823647819,71.16913856008992,21
10009070007,66.59162276243147,70.6619410757519,19
10009070008,62.84185009554817,63.412099858169455,6
10009070009,65.65468155601914,68.82260750344767,41
10009070010,62.67819181081984,69.09928840432246,35
10009070011,64.73739867690553,66.81592839224872,13
10009070012,71.85877739144497,66.99907840261251,21
10009070013,70.08682328907048,65.59804058992168,3
10009070014,63.22785851695901,69.4001911637741,6
10009070015,62.131846445991734,67.98290112805086,34
10009070016,70.42409704966605,70.87548597858134,33
10009070017,59.35838886558864,66.81743257149122,38
10009070018,60.849705775239116,71.04780225922985,56
10009070019,65.38718088654417,71.87917436033119,36
10009070020,67.18016026526665,72.56516600298265,27
10009080001,69.93084063559459,68.33885366941203,35
10009080002,74.64159670885019,72.81513325966631,43
10009080003,75.87955281968587,67.58626251958296,21
10009080004,73.42330978809284,69.4641978689001,27
10009080005,70.18335452941082,69.78671562383244,21
10009080006,73.00901572879523,70.1823819876817,25
10009080007,67.58026004305077,70.14964597788901,36
10009080008,69.56397976196567,66.50476003891438,21
10009080009,69.9901897253123,67.33611166157634,24
10009080010,71.07509157509158,69.80098751128068,9
10009080011,71.54516748072763,65.02367826544759,24
10009080012,74.05033795770807,70.5103869649152,29
10009080013,74.38840943474075,69.02533574374846,15
10009080014,73.3140016252434,66.2281033088224,18
10009080015,74.41178984610468,66.8495441662264,7
10009090001,68.92153236181204,72.87570203360508,50
10009090002,75.68442471328154,73.28151006222112,19
10009090003,68.38840187152064,69.84850189430804,21
10009090004,73.9199618624998,74.16607360575449,21
10009090005,72.80707112059004,71.2207829246369,28
10009090006,70.34867384656103,73.3153753033832,30
10009090007,70.03982374145649,73.56506569358427,37
10009090008,76.30246632045376,74.831463882398225,36
10009090009,67.00134928829793,68.14582503193171,39
10009090010,71.0465934702217,70.13992501087958,25
10009090011,74.88592360109611,72.19467559566222,32
10009090012,72.79971961028662,69.88245874843093,20
10009090013,74.47040733672895,69.23874643118208,12
10009090014,70.7744280956071,71.11441104039031,20
10009100001,72.46768548037156,71.19842621019765,42
10009100002,67.32054220684626,70.81998937457558,48
10009100003,70.8337712913279,71.07127976944588,30
10009100004,74.72193347193347,69.24343075916126,8
10009100005,71.28146321141347,68.55644131061811,18
10009100006,70.7166642627351,69.4170884065588,22
10009100007,75.39022668444584,70.8804498016868,26
10009100008,72.36418753660132,71.04537882230737,27
10009100009,72.80990401885946,71.3468436628369,20
10009100010,74.15197295511031,72.46543139094182,30
10009110001,70.07061190990547,68.95472404739787,35
10009110002,69.8667415779368,70.33995077664835,35
10009110003,68.38944608412683,67.10550803207522,13
10009110004,63.085286356960395,66.16427960055145,20
10009110005,70.12652505901963,68.36286470034088,18
10009110006,71.47981610472382,70.21999512087822,25
10009110007,70.4734885196215,69.50524455115,12
10009110008,73.58907250991578,67.4042628636219,22
10009110009,75.15981311876598,69.3468632424476,5
10009110010,73.29404142650236,68.26944981026341,16
10009110011,67.68094633786146,68.22889362205935,15
10009110012,64.41147686244429,65.64847632556851,14
10009110013,65.63861981041556,68.32298779456883,31
10009110014,58.256933240308726,65.48678546396174,13
10009110015,67.49789276197727,61.96136388150447,5
10009110016,72.71814079556793,66.23165113435338,7
10009110017,72.93805583539915,65.27081266554961,7
10009110018,71.40899273512665,71.43730061265845,17
10009120001,71.70310455150255,72.11477935249087,49
10009120002,69.56829223295,68.20318920588254,26
10009120003,71.25176381200478,70.38447689783538,59
10009120004,66.48514639185015,65.22202462707219,27
10009120005,71.9417247999722,69.93288996101464,23
10009120006,69.7102139594329,64.64384368831861,16
10009120007,69.32120900226064,64.77590587085882,12
10009120008,72.9813638108235,65.02066920395221,9
10009120009,63.53409655141284,63.1896813378177,6
10009120010,67.65686373743344,60.60030749932798,9
10009120011,68.14968046743803,64.57210510395413,8
10009120012,68.2881365945882,59.254861583188486,3
10009120013,71.19576732032299,71.060890173236,15
10009120014,71.26485442661914,69.64982036937162,22
10009130001,67.50328819347175,63.13393119119477,33
10009130002,68.23147438299071,65.05378867679254,42
10009130003,68.9095238113828,61.40112748550919,24
10009130004,70.5851771055736,61.97388651500359,12
10009130005,73.35596812106652,59.75065525452491,19
10009130006,66.72771012941828,59.949399229745765,23
10009130007,68.82699723156021,60.69589419256972,25
10009130008,67.69444325619199,61.16028298602447,23
10009130009,72.06111839254436,62.57109950912374,31
10009130010,78.73209405334087,62.12941989424037,10
10009130011,75.31419159937565,62.0991535217868,23
10009130012,80.70371516464314,60.49715479624727,14
10009130013,81.25884016973126,58.5233306575355,40
10009140001,73.73650262595535,69.65215354483712,51
10009140002,73.74417616994391,67.20128602895294,26
10009140003,69.92403158945368,62.526696599440704,13
10009140004,76.04697430229345,68.76636716141,31
10009140005,68.8327113923366,60.29729098788185,16
10009140006,78.56792144026187,64.52835101937585,4
10009140007,68.28228378445603,59.42900703407024,5
10009140008,67.02482519725447,58.584065698716174,5
10009140009,74.87097003158573,63.785222129415025,8
10009140010,74.2578710201451,60.268825266282605,12
10009140011,75.55750524508869,60.626277857335296,7
10009140012,69.24829913112443,57.21923884348823,3
10009150001,75.90995932393986,70.18133606434634,47
10009150002,74.80141062951299,67.93684924106603,33
10009150003,76.24434933645146,68.39433601472295,35
10009150004,78.33468237132968,67.26667627023254,15
10009150005,77.89196733369798,68.73397971173087,15
10009150006,75.21561952476279,64.1561939749557,8
10009150007,77.30576455871385,69.005677059117,13
10009150008,76.83069933100404,66.21707509687847,8
10009150009,70.78273338846732,64.21861203962163,9
10009160001,64.93429516571462,66.68501240368124,44
10009160002,64.3067155546112,63.917973706056756,20
10009160003,64.13996919471602,61.31954142033049,25
10009160004,66.76452389703422,60.0593415284137,16
10009160005,56.98526795570534,56.051121252513774,4
10009160006,59.26293343696787,57.72310505316844,4
10009160007,69.17535718841688,56.933558989290965,6
10009160008,58.84523662678344,62.38460942552026,19
10009160009,61.887260497039975,61.899634369256646,18
10009160010,65.71572588678765,56.35371028249484,4
10009160011,64.57301781371862,63.63778322147891,24
10009160012,66.70405691935092,62.45506324161954,23
10009160013,63.53597542962114,58.23637393297092,12
10009160014,70.61528074861971,61.76419931595476,21
10009160015,61.41076803787681,59.64718885127847,16
10009170001,71.21763111662173,65.36984670950308,35
10009170002,67.43070222366717,62.149758051334175,15
10009170003,65.43871184901643,63.571576010259776,13
10009170004,71.40227965862326,67.96163363968193,21
10009170005,65.33288573837555,63.98603243835482,10
10009170006,66.93308782325904,61.07089466118353,12
10009170007,67.04430641284429,61.63896768668661,10
10009170008,57.878243788653066,60.765128245836536,6
10009170009,72.65541892122337,60.98781535097654,11
10009170010,71.62967128411395,63.34521458770407,14
10009170011,65.51422163912389,66.82043102963189,10
10009170012,66.44013002129253,61.23781468847403,21
10009170013,70.70517447921054,64.44297998501443,11
10009170014,69.95733430803884,65.19486966340226,11
10009170015,71.27300155675044,66.72286252706131,9
10009170016,68.52882880728632,64.60405856288284,14
10009170017,70.37759809353946,61.44851037069165,7
10009170018,68.82233430090398,61.83495724093695,9
10009170019,70.46794871794873,64.49778880530931,6
10009170020,68.8546278552391,60.715240684056504,4
10009170021,72.4254270450725,68.0717742595854,5
10009180001,64.56109101216504,64.92105644650003,24
10009180002,65.16590851363522,61.875627653403555,10
10009180003,66.87526942235846,59.780470225577815,9
10009180004,58.901744230569506,60.43442359841302,10
10009180005,66.99334857299351,67.61197839750976,36
10009180006,59.34292194448725,57.90492636092117,7
10009180007,56.07792207792208,54.96662897369437,9
10009180008,68.0744614713674,58.34188176097036,6
10009180009,55.091126352808594,52.968229605154434,15
10009180010,56.94506642782505,60.41886708689573,12
10009180011,54.95034591652296,52.371320483180725,4
10009180012,56.06750941766799,57.54378043792757,9
10009180013,50.99460175342809,55.03725430089233,9
10009180014,62.94387928208726,54.00682566512877,4
10009180015,65.17572706729621,53.058971357657505,10
10009180016,56.96723040829072,52.79003431434444,5
10009180017,55.16723778713802,55.10504031063863,4
10009180018,47.8542068783381,50.936031900675225,5
10009180019,58.22188864628821,53.795176493958586,6
10009180020,59.028834263040366,54.728760660670886,12
10009180021,50.23531776199089,55.15733689621904,9
10009190001,67.02259106124029,63.7575821953938,25
10009190002,68.46064400715564,65.54415076283853,33
10009190003,62.93056998145079,57.412987529319096,4
10009190004,61.36277840694602,54.629182943540854,11
10009190005,70.46016405759512,67.1556642903969,22
10009190006,64.93699442523697,65.49160881437933,16
10009190007,65.8575563184103,61.28790270039757,8
10009190008,63.47999898148855,56.958017356746744,9
10009190009,58.2377292498508,57.15724528914924,19
10009190010,65.88740954863468,61.30892691592148,18
10009190011,61.67681919063135,59.40564915541096,7
10009190012,67.68297079059036,57.71944540702593,17
10009190013,67.80878464022591,59.502051000542,17
10009190014,71.515109069289025,65.05944142163655,8
10009190015,70.64007126041865,60.27335747698835,12
10009190016,66.76717886401944,61.345599051196885,7
10009190017,70.2522326664656,65.08893701048243,8
10009190018,71.83518729137194,63.59682879059511,7
10009190019,71.45401600180939,65.41500230408414,16
10009190020,66.60376700921344,65.99116245647079,11
10009190021,71.54213845006441,59.076836602007184,2
10009200001,68.6530241869435,65.72737733390835,33
10009200002,72.6306794789134,69.54283656631145,37
10009200003,76.22414732795961,64.82261928308017,9
10009200004,73.83984188314581,67.16243922002279,14
10009200005,74.69696969696969,64.31245886337616,6
10009200006,69.1057793575566,63.57638887597716,11
10009200007,67.59331138988945,61.47818565054528,4
10009200008,63.351216192691766,59.905017005650514,7
10009200009,63.551315961825274,60.183912344166274,18
10009200010,66.68888504329314,61.57323627375852,7
10009200011,68.61016158408023,63.994671382846974,11
10009200012,67.4930403866966,63.48851623824106,6
10009200013,70.55067656031241,66.41397105220922,10
10009200014,70.98859273284864,64.11830295113981,5
10009200015,70.63359269956337,60.61841546226421,9
10009200016,71.46535141904674,63.40143979771263,8
10009200017,67.55388799355359,63.89560232902758,13
10009200018,72.02462033013805,64.17554300639489,13
10009200019,65.65268254419064,64.65814824563938,6
10009200020,71.27821842586943,62.57821532055718,8
10009200021,62.89393939393939,62.021134844270875,7
10009200022,66.9411266412537,58.88003552658536,5
10009200023,71.20741825866645,63.388150547268815,3
10009200024,79.90529207634471,67.2354328769845,4
10010010001,74.90800329627943,70.79055291054418,53
10010010002,82.83652718324888,73.06909261894594,23
10010010003,77.30405784369539,75.38265790686775,26
10010010004,76.251097649893,74.5181089997521,35
10010010005,78.63552133058543,74.25911874044733,20
10010010006,74.32370696360404,73.52099278744076,46
10010010007,82.9241440447618,76.75855846375607,38
10010010008,69.88888293526219,74.74057235052226,74
10010010009,75.52084267097644,73.67683874753916,22
10010010010,70.82843773789992,70.26688101492326,22
10010010011,79.67373835190753,72.72898601309541,15
10010010012,83.549687903894,77.00919393904154,20
10010010013,71.73330926985403,73.91944356755374,39
10010010014,68.16955540398679,72.81556459135071,34
10010010015,74.69234785086313,75.056964118294,30
10010010016,72.96942254786394,73.63308254181094,28
10010010017,77.36592096560199,77.0711912494213,15
10010010018,69.88003503374365,75.03088712422445,80
10010020001,66.6812974787218,71.2381133277902,70
10010020002,69.33203831118468,74.56730587994186,82
10010020003,76.7743072033541,74.47872127425617,55
10010020004,76.38998739449893,74.08781211638671,60
10010020005,69.7595372567377,72.228390794442,57
10010020006,69.68705778579472,73.59042232392756,68
10010020007,72.5690096842605,74.09901869051723,47
10010020008,68.66631869487718,73.68271295040016,74
10010020009,69.87976531782657,71.4311057330882,43
10010020010,71.04935254431155,73.67612060261351,68
10010020011,81.38545769364735,72.25930081769974,15
10010020012,74.23512369437732,69.40961595001409,16
10010020013,78.85809249500775,73.15592277477185,10
10010020014,72.5030751882247,72.96991737937817,22
10010020015,65.19280586391824,71.64083984441682,95
10010020016,73.56515803443989,72.17751500789856,44
10010020017,69.57670749502721,71.68566251541112,50
10010020018,73.37981226339868,71.87475815478747,13
10010020019,74.48103521635448,70.26356229264809,24
10010020020,73.4995118336186,67.56838624716362,3
10010020021,73.34333619486057,72.09589081499999,5
10010020022,73.03702368988556,70.2888198016671,6
10010020023,76.01151761093985,70.32240705463487,15
10010020024,73.87787752008754,70.81154674759887,16
10010020025,76.74609128677777,71.1326075076581,5
10010020026,68.69498861336461,69.05712870251469,6
10010020027,72.60295803292004,69.94149990933127,11
10010030001,79.53142473714584,69.9836379919315,13
10010030002,73.80536700937523,69.3070505490629,19
10010030003,76.90464061846684,72.31650856590464,18
10010030004,74.22015987059683,72.41244910027794,36
10010030005,78.1752186944063,74.67625404943436,44
10010030006,77.36065995756985,71.15527320346484,18
10010030007,72.29292315064545,66.38720864106988,38
10010030008,73.06819112272318,66.0941152727278,27
10010030009,78.81710858121892,72.22163330096788,23
10010030010,76.03180870169868,69.635820920517,17
10010030011,72.89495736375432,70.94433119870179,26
10010030012,81.89067469468452,68.76455532855564,10
10010030013,74.39181084764272,68.36130978445969,30
10010030014,74.92699969644399,71.21007935465028,36
10010030015,82.55869443839369,75.79417687060183,15
10010030016,81.04093287328715,66.61502115584082,11
10010030017,76.95588129571775,69.85819731315593,23
10010030018,78.91151654574658,68.87208153385313,16
10010030019,74.75682572233502,70.30540746425642,12
10010030020,75.62193818117989,71.3665974850658,17
10010030021,71.609732137114,67.70897570834515,13
10010030022,84.31608986058536,72.81715151188372,7
10010030023,79.80236882782458,71.58827257940396,8
10010040001,76.33366488969861,76.8927473127879,74
10010040002,71.42086496074442,74.84760806075886,76
10010040003,73.15145646241936,72.61042393772763,58
10010040004,70.04429685889704,72.39274997291949,68
10010040005,71.69254815621392,70.75858886018653,28
10010040006,76.86212407803947,71.68078687846022,48
10010040007,73.39570698864155,70.63324157008604,32
10010040008,73.72059718655024,67.94912137668203,9
10010040009,78.17467758973888,69.91485903729546,19
10010040010,63.83128318881495,68.16596090405766,61
10010040011,69.32578806752566,69.02209713070613,20
10010040012,73.57420395090946,69.12117331990525,18
10010040013,69.47359752728538,68.65075738654674,15
10010040014,76.2729638268058,72.15264056210658,16
10010040015,74.97068674450877,72.13278259161193,35
10010040016,70.96651988500479,68.58467763182978,36
10010040017,74.93120154493774,73.08349719922644,14
10010040018,74.22168658319978,71.78830042816037,30
10010040019,79.49797679622081,72.29045479668942,11
10010040020,74.79617501381102,69.42421970832766,16
10010040021,78.76114243333221,73.05409076859337,33
10010050001,67.87448135053707,72.69334335522012,76
10010050002,73.51632658610137,75.36620497496482,75
10010050003,68.95499386277254,74.41610811818651,73
10010050004,74.27191412516828,72.96617225633825,39
10010050005,72.06216122707878,76.15402839512123,44
10010050006,73.15674704432048,69.92541753167053,28
10010050007,73.16692838622504,69.98787681515903,47
10010050008,74.88924985233314,73.0777906785189,28
10010050009,72.83623644136665,72.35229718449894,60
10010050010,77.289591323672,74.53551018859085,22
10010050011,76.93691761218747,72.75481405402907,32
10010050012,72.52729624072026,71.69689893164363,43
10010050013,72.94815198897646,75.46994874100872,90
10010050014,77.406997041884,68.04803864026478,20
10010050015,74.86932065581458,73.16967539679806,46
10010050016,69.85649207730839,70.4986194471642,27
10010050017,66.75651362834218,68.8908661396119,38
10010050018,71.79353118900067,73.95737164901985,32
10010050019,69.98180456455262,73.07833127429484,60
10010050020,74.13175823082659,73.3377523244693,27
10010050021,72.60342847513633,72.96073309989592,28
10010050022,66.62929786252819,70.44561845022793,34
10010050023,69.35681517423909,71.30096731008543,62
10010050024,69.5721013514173,71.97830417218051,41
10010050025,73.02083007556952,72.09381327760141,37
10010050026,64.95145876038063,66.14883223868814,26
10010050027,69.6664883797167,69.85144982126621,34
10010050028,65.71126429788964,71.95493008555754,57
10010060001,77.64721697277423,72.20693035467943,49
10010060002,76.98533771366236,72.67933156011547,15
10010060003,79.96540020355494,68.61241043154027,19
10010060004,73.75682240659464,70.52381478273836,8
10010060005,75.32868859589858,66.26190897986055,16
10010060006,76.61852142431775,68.18412119052502,11
10010060007,74.57653197242641,65.72615287030571,4
10010060008,73.47542820721519,68.91031287368978,15
10010060009,79.02171116941915,69.97848663513552,7
10010060010,77.75823431311235,69.4594429660975,19
10010060011,79.6081943236793,71.99121837878867,15
10010060012,73.44422742298644,71.39867231744273,23
10010060013,73.8052080022913,69.80846084307069,17
10010060014,81.32242287434161,72.89999710585838,29
10010070001,77.49000246023908,75.44105012193656,61
10010070002,71.14983242986403,71.1418609594586,44
10010070003,74.62309768961529,73.305696951784725,55
10010070004,72.378827244135607,71.75948289949952,47
10010070005,77.47613178181211,70.96018197921944,24
10010070006,76.70931485838508,70.79656044963662,24
10010070007,74.27993059572006,69.84282154517257,16
10010070008,74.94961873638344,69.82889517118451,14
10010070009,80.17406997729523,69.69839458235612,3
10010070010,74.78018780465248,71.97860994342383,8
10010070011,74.36154955391511,66.38154664143497,5
10010070012,79.76521549680247,71.40197966908897,7
10010070013,76.78423268744223,73.49484281494273,34
10010070014,77.99135196600633,69.69130634811359,28
10010070015,80.69701280227596,72.55114297934198,17
10010070016,76.71424233221987,71.46760799432536,23
10010070017,81.5861127294641,72.40301569992143,16
10010070018,77.8771929015796,69.37218670489045,33
10010070019,73.05963785540337,65.30912770756078,11
10010070020,75.15309624214164,69.13200704974,27
10010070021,73.3798057110283,69.90370611028042,26
10010070022,75.09755405660972,72.63415201249698,12
10010070023,72.91061067386684,69.07857957607355,17
10010080001,72.01624429867441,72.505498184654,46
10010080002,64.77658408735999,67.81232830440885,15
10010080003,72.35039385767989,73.29115124288532,23
10010080004,79.70183486238531,72.4914247779133,55
10010080005,77.49447637402346,71.87944169254851,18
10010080006,70.69342374867188,71.21561783769505,13
10010080007,74.91666474206487,69.75831211373739,8
10010080008,65.95498402949568,69.29795613741933,7
10010080009,64.9,68.44440681887926,6
10010080010,65.85887533702311,69.03592859994568,15
10010080011,74.93640023043329,71.26925636089547,16
10010080012,72.4146550407575,70.13677598829798,21
10010080013,74.70774073334279,72.65143448091551,23
10010080014,70.75025169461566,72.00625877927826,15
10010080015,71.80754087894158,65.1304236561057,5
10010080016,62.34087022610678,63.390502855517035,7
10010080017,60.33442799461642,65.80624762553464,9
10010080018,68.14342787123785,65.6045770443431,14
10010080019,73.38889710003018,73.26912844974713,13
10010080020,74.46157677740078,69.24710287011052,15
10010080021,65.99632100211319,65.85612235086464,20
10010080022,63.833839307600925,66.91514330514151,18
10010080023,64.79403899240856,67.74501478090079,11
10010080024,73.41012314463642,69.2477428363629,6
10010080025,64.95674116798847,67.01058642903183,9
10010090001,74.84883587104527,70.80867392279767,10
10010090002,62.613056163384385,66.66996736247695,12
10010090003,64.44338562517159,69.86393607239732,10
10010090004,68.01782046098936,72.41856369623012,6
10010090005,67.92886842287376,70.27695426011296,16
10010090006,69.87844454960725,72.11498486088256,9
10010090007,76.076467964219475,69.18681911831032,1
10010090008,66.20648051015533,69.08296653078757,3
10010090009,69.77915973975331,68.61866298180615,11
10010090010,76.04571697890893,66.79059161731179,4
10010090011,73.40222575516694,68.65765820899787,3
10010090012,69.96459531929295,62.438299505086235,3
10010090013,75.93190993664928,75.16200491972708,18
10010090014,69.58913880131249,70.9311224103548,13
10010090015,75.73898957057321,68.81255276701468,9
10010090016,78.24466511144601,71.65520911760824,7
10010090017,69.16572440826172,64.94702775602437,8
10010090018,75.13215382225704,69.80021826446703,17
10010090019,76.5349583561567,68.52618623290249,10
10010090020,68.64776845098848,66.47370596811882,7
10010090021,82.6062040528443,72.9782683539243,7
10010090022,72.35427615862399,64.6732119732847,1
10010090023,66.88808203130513,69.386594454608,11
10010100001,79.08592401443691,71.59692936199423,37
10010100002,78.03064221801628,75.64496496829052,50
10010100003,78.92589892167774,75.63279107243332,34
10010100004,79.63678317341433,77.03544097601385,47
10010100005,78.70381158924592,74.52271219947019,19
